,character,line,episode number
43496,JERRY," Uhm, see the key to eating a Black and White cookie, Elaine, is you want to get some black and some white in each bite. Nothing mixes better than, vanilla and chocolate. And yet still somehow racial harmony eludes us. If people would only *Look to the Cookie* -- all our problems would be solved.",77
43497,ELAINE," Well your views on race relations are just, fascinating. You really should do an Op-Ed piece for the Times. ",77
43498,JERRY, Hmm. Look to the cookie Elaine... Look to the cookie.,77
43499,ELAINE,  Well what is this?,77
43500,JERRY, What?,77
43501,ELAINE, It's a hair.,77
43502,JERRY," Oh, oh take it back. Let's get another one.",77
43503,ELAINE," No, we're late as it is. I'll just take it off.",77
43504,JERRY," No no come on really, get another one. It’ll take a second.",77
43505,ELAINE," Alright, alright.",77
43506,ELAINE, Excuse me.,77
43507,ELAINE," No noo no, we just bought this. . . . Um, you sold us a cake with a  hair on it.",77
43508,CLERK, You have to take a number.,77
43509,ELAINE, We waited fifteen minutes for this. Tst - YOU SELL ME A CAKE WITH A HAIR ON IT. Then you want me to wait? . . . What are you doing  you’re gonna wait now?,77
43510,JERRY," Well, I'm not going to eat a cake with a hair on it.",77
43511,ELAINE, Well it was a little hair. I took it off.,77
43512,JERRY, A little hair? Do you think that makes it better?,77
43513,ELAINE, What if it's your hair?,77
43514,JERRY, What if it's your hair?,77
43515,ELAINE,  What is wrong with my hair? Nobody takes better care of their hair than me. You can serve dinner on my head.,77
43516,JERRY," Who needs that misty herbal rain water crap they sell in the health food store. I use Prell, the hard stuff. Hundred proof - takes your roots out. ",77
43517,ELAINE," Okay, fine, we'll just wait until she calls the number.",77
43518,JERRY," Well, maybe we should just forget about the cake?",77
43519,ELAINE, No I'm bringing cake! ,77
43520,GEORGE, All right we got the wine. Aren't we lucky? We got wine. Whoopee Whoa! Imagine if we didn't bring the wine. We'd be shunned by society. Outcasts! WHERE'S YOUR WINE? GET OUT!,77
43521,KRAMER,"  ""I know this is going to sound like a crazy fantasy but every word of this story is true…""  "" A few weeks ago my girlfriend happened to mention to me how attractive she thought our new neighbor Linda was…""",77
43522,GEORGE, L-Look at this?,77
43523,KRAMER, Ahh.,77
43524,GEORGE," Somebody double parked and blocked us in. D-DOES ANYBODY KNOW WHOSE CAR THAT IS? Maybe there's a note on it. Ohh-oh brother. No, no note. Can you believe this?",77
43525,KRAMER," ""…well of course I noticed it too with those cannibal breasts and pouty lips. I don't have to tell you she was a knock out…."" ",77
43526,GEORGE, I really can not comprehend how stupid people could be sometimes. Can you comprehend it?,77
43527,KRAMER," No, no I can't comprehend it?",77
43528,GEORGE, I mean we can put a man on the moon but we're still basically very stupid. The guy who's car this is? He could be one of the guys that built the rocket. You see what I'm saying?,77
43529,KRAMER," Well yeah, yeah. He could build the rocket, but-but he's still stupid for double-parking and blocking somebody in.",77
43530,GEORGE, So you really understand my point about building a rocket and double-parking.,77
43531,KRAMER," Yeah, on one hand he's smart with rockets and on the other hand he's dumb with parking. . . . It's cold out here huh?",77
43532,GEORGE, Maybe it's not even stupidity. Maybe it's just a blatant disregard for basic human decency. Yeah this how dictator's start. Do you think Mussolini would circle the block six times looking for a spot?,77
43533,KRAMER," How about Idi Amin, huh?",77
43534,GEORGE," I’ll tell you, if I was running for office I would ask for the death penalty for double-parkers. If this is allowed to go on this is not a society. THIS IS ANARCHY!",77
43535,KRAMER, Are those shoes comfortable?,77
43536,GEORGE, No not really.,77
43537,KRAMER, Cause they look comfortable.,77
43538,GEORGE, I know that's why I bought `em but they're not comfortable.,77
43539,ELAINE, Why couldn't we just take the hair off and go?,77
43540,JERRY, No. That’s out of the question.,77
43541,ELAINE, Whhhy?,77
43542,JERRY, Because I had a bad experience with a hair when I was younger.,77
43543,ELAINE, What happened?,77
43544,JERRY, I'd rather not talk about it.,77
43545,ELAINE, You can't tell me?,77
43546,JERRY, All right . . . . I once found a hair in my Farina and I freaked out.,77
43547,ELAINE, You found a hair in your Farina?,77
43548,JERRY, Yeah.,77
43549,ELAINE, What happened?,77
43550,JERRY," Well I started screaming, ""There's a hair in my farina. There's a hair in my farina."" Then I ran out of the house and I was running and running. And like I was little but I could run very fast. And I-I just kept running  and they found me like three hours later collapsed at a construction site.",77
43551,ELAINE,  Wow. Who's hair was it?,77
43552,JERRY, My mother's.,77
43553,ELAINE,  Ahhhhh,77
43554,CLERK, 58!,77
43555,ELAINE," Ooo, That's us. ",77
43556,JERRY," Oh, good.",77
43557,ELAINE, You sold us a hair with a cake around it. We'd like another one.,77
43558,CLERK, ,77
43559,JERRY," Oh, that's lovely.",77
43560,ELAINE," Ah,",77
43561,JERRY," That’s what you want to see, yeah. . . . Yeah, you want to trade your hair for some phlegm.",77
43562,JERRY," Yeah that’s a good deal -- you win the Pennant with that trade, hair for phlegm.",77
43563,CLERK, Here you are. ,77
43564,ELAINE, Okay. Alright we got the cake now. Where is George and Kramer?,77
43565,KRAMER," HEY DOUBLE-PARKER!  SHOW YOURSELF.  COME ON OUT, I’M FREEZING! ",77
43566,GEORGE, We are really late now. We're in big trouble. Big trouble.,77
43567,KRAMER, Why?,77
43568,GEORGE, You know -- Elaine.,77
43569,KRAMER, What about her?,77
43570,GEORGE, . . . I'm a little scared of her.,77
43571,KRAMER, You're scared of Elaine?,77
43572,GEORGE, Yes!,77
43573,KRAMER, Why?,77
43574,GEORGE," Did you ever see her lose her temper. I was once late cause I bought a Panama hat -- she grabbed it by the brim, pulled it down so hard my head came right through the top of it.",77
43575,KRAMER," Hey, let's go inside the liquor store. I’m freezin in here.",77
43576,GEORGE, Why didn't you just wear a heavier coat?,77
43577,KRAMER, Because I wanted to look good for the party.,77
43578,GEORGE," Oh, Hey, hey, hey! That's great! That's very nice. You know we've been waiting twenty minutes for you people?! What do you think, you're Mussolini?!",77
43579,GEORGE, I wasn't talking to you.,77
43580,ELAINE," Wait `til I get my hands on that George. I am gonna *pull* that big hood over his little head... tie the strings, and suffocate. You remember that Panama hat? That was nothing.",77
43581,JERRY," Huh, wa?",77
43582,ELAINE, What's the matter with you?,77
43583,JERRY," I don’t know, I don't feel so good.",77
43584,ELAINE, What's wrong?,77
43585,JERRY," My stomach, I , think it was that cookie.",77
43586,ELAINE, The black and white?,77
43587,JERRY, Yeah.,77
43588,ELAINE, Not getting’ along?,77
43589,JERRY, I think I got David Duke and Farrakhan down there.,77
43590,ELAINE,  “Well if we can't look to the cookie where can we look?”,77
43591,JERRY, Oh my stomach. I feel like I'm going to throw up.,77
43592,ELAINE," Wait, what about your vomit streak?",77
43593,JERRY," I know, I haven't thrown up since June 29th, 1980.",77
43594,ELAINE," Oh, oh! Ooh my god. Oh!",77
43595,ELAINE," Sorry? You almost took my toe off. Why don't you watch what you're doing you, LUNATIC!… ",77
43596,ELAINE,"  ...uh, Jerry, I think he broke my toe.  W-Where're you going?",77
43597,JERRY, Fourteen years down the drain. ,77
43598,GEORGE, Do you think chickens have individual personalities?,77
43599,KRAMER,  I don't know.,77
43600,GEORGE," If you had like five chickens could you tell them apart by just the way they acted? Or would they all just be walking around? Bak, bak, baak, bak? Cause if they have individual personalities I’m not sure we should be eaten `em. What's the matter with you?",77
43601,KRAMER,  Waj cha jia ja,77
43602,CLERK, Can I help you guys with anything?,77
43603,GEORGE," Oh, no no no -- We bought the wine here before, but now, you know we're bl-blocked in by some car double parked and we're just waiting for the guy to pull out.",77
43604,CLERK, Well wait outside. This isn't a hangout.,77
43605,GEORGE, But my friend here has hypothermia.,77
43606,KRAMER,  Hypothermia.,77
43607,CLERK," All right guys, take it outside.",77
43608,CLERK, You're paying for these.,77
43609,ELAINE, How was it?,77
43610,JERRY, As good as it gets.,77
43611,GEORGE," You know that coat was Gore-Tex. It’s worth a hell of a lot more than that, cheap Chardonnay.",77
43612,KRAMER,  You know I'm freezin. I’m definitely freezin. I can't stop shaking.,77
43613,GEORGE, I'm cold too. At least you've got a coat. Let's get in the car.,77
43614,KRAMER,  L-l ,77
43615,GEORGE," Oh, my god that's Saddam Hussein. The dictator.",77
43616,CLERK, Can I get’ca anything else?,77
43617,JERRY," Oh, no thanks.",77
43618,CLERK," How about a nice box of ""scram"".",77
43619,GEORGE," S-s-somebody double parked, we couldn't help it. It might have been Saddam Hussein, we're not really sure. He eh, had a British accent though.",77
43620,GEORGE," What, what happened to you?",77
43621,ELAINE, Somebody put a cane on my foot. Just like the one I'm going to put up your...,77
43622,JERRY," Hey, what happened to your coat? And what is the smell? Is-ya, What are you drunk?",77
43623,GEORGE, I had to give it to the liquor store guy.,77
43624,JERRY, What for?,77
43625,GEORGE," I spilled some Chardonnay. So, what did you get?",77
43626,ELAINE, Cinnamon babka.,77
43627,GEORGE, Cinnamon? Why didn't ‘cha get chocolate?,77
43628,JERRY, George!,77
43629,ELAINE," Here, here's your cake. ",77
43630,GEORGE, And your wine.,77
43631,ELAINE, See ya'.,77
43632,JERRY, See ya'.,77
43633,JERRY,"JERRY: I love these nature shows, I’ll watch and kind of nature show, and it’s amazing how you can always relate, to whatever they’re talking about. You know like you’re watching the African Dung Beetle and you’re going “Boy, his life is a lot like mine.” And you always root for whichever animal is the star of the show that week -- like if it’s the antelope, and there’s a lion chasing the antelope you go, “Run antelope Run! Use your Speed, Get away!” But the next week it’s the lion, and then you go “Get the antelope, eat him, bite his head! -- Trap him, don’t let him use his speed!”",78
43634,ELAINE,  Well did he bring it up in the meeting?,78
43635,JERRY," Elaine, see this T-shirt, six years I've had this T-shirt. It's my best one, I call him… Golden Boy.",78
43636,ELAINE," Yeah, I'm on the phone here.",78
43637,JERRY, Golden Boy’s always the first shirt I wear out of the laundry. Here... touch Golden Boy!,78
43638,ELAINE," No thanks.  Yeah, Yeah I'll hold.",78
43639,JERRY," But see look at the collar, it's fraying. Golden Boy is slowly dying. Each wash brings him one step closer, that's what makes the T-shirt such a tragic figure.",78
43640,ELAINE, Why don't you just let Golden Boy soak in the sink with some Woolight?,78
43641,JERRY," No!!! The reason he's the iron man is because he goes out there and plays every game. Wash!!! Spin!!! Rinse!!! Spin!!! You take that away from him, you break his spirit!",78
43642,ELAINE," Yeah. Oh! What? He is! Oh! that’s fantastic! I'm so excited! Yes I'm excited, OK, OK I'll be in soon! yeah, yeah, I'm coming, I'm coming! OK bye.  Yuri Testikov, the Russian writer!",78
43643,JERRY, The guy who’s in the gulag?!,78
43644,ELAINE," Yeah! Pendant's publishing his new book, and I'm working on it! Lippman and I are gonna go to the airport on Thursday and pick him up in a limousine!",78
43645,JERRY, You wanna barrow Golden Boy!,78
43646,ELAINE," Oh!  Do you know what this means, it's like working with Tolstoy!",78
43647,JERRY," Hey ya know I read an unbelievable thing about Tolstoy the other day, did you know the original title for ""War and Peace"" was ""War--What Is It Good For?""!",78
43648,ELAINE, ...  ....Ha ha ha ha.,78
43649,JERRY," No, no… I'm not kidding Elaine it's true, his mistress didn't like the title and insisted that he change it to ""War and Peace""!",78
43650,ELAINE, But it's a line from that song!,78
43651,JERRY, That's were they got it from!,78
43652,ELAINE, Really?,78
43653,JERRY, I'm not joking!,78
43654,GEORGE, … You can't handle the truth!  ,78
43655,JERRY, What?,78
43656,GEORGE,"  I'm working on my Jack Nicholson, You can't handle the truth! ",78
43657,ELAINE, What is this your mail? ,78
43658,GEORGE," Yeah, I grabbed it on the way out, I don't want my mother reading it.",78
43659,ELAINE, Oh! Your Alumni Magazine.,78
43660,JERRY, Your mother reads your mail?,78
43661,GEORGE, Yeah.,78
43662,JERRY, What do you mean like post-cards an...?,78
43663,GEORGE," No, anything.",78
43664,JERRY, She doesn't open...?,78
43665,GEORGE, She'll open!,78
43666,JERRY, You've caught your mother opening envelopes!,78
43667,GEORGE, Yes.,78
43668,JERRY, What did she say?,78
43669,GEORGE, I was curious! ,78
43670,JERRY, Isn't that against the law?,78
43671,GEORGE, Maybe I can get her locked up.,78
43672,ELAINE,"  Hey Jerry, you're in the Alumni magazine! Listen to this",78
43673,JERRY, He can't handle the truth!,78
43674,ELAINE," All right…  this is too much fun, I gotta get back to work. ",78
43675,KRAMER,"  Johnny Yuma was a rebel, Yeah! ...",78
43676,KRAMER, Are you all right?,78
43677,ELAINE, Yeah. ,78
43678,KRAMER, Unh.... Sorry.,78
43679,ELAINE, It’s OK. ,78
43680,KRAMER," Yeah. Oh, here, wait wait  Ah, maybe you could ah, use this  Ah, here, it's a electronic organizer...",78
